#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1182    0.11201E+04    0.80834E+00    0.67498E-09    0.80834E+00    0.13976E+02   -0.62411E-10    0.67498E-09   -0.62411E-10    0.27322E-14
  1183    0.11157E+04    0.14547E+01    0.68295E-09    0.14547E+01    0.14123E+02   -0.66194E-10    0.68295E-09   -0.66194E-10    0.27228E-14
  1184    0.11113E+04    0.20847E+01    0.69106E-09    0.20847E+01    0.14273E+02   -0.69953E-10    0.69106E-09   -0.69953E-10    0.27135E-14
  1185    0.11069E+04    0.26982E+01    0.69931E-09    0.26982E+01    0.14428E+02   -0.73688E-10    0.69931E-09   -0.73688E-10    0.27042E-14
  1186    0.11024E+04    0.32947E+01    0.70769E-09    0.32947E+01    0.14585E+02   -0.77399E-10    0.70769E-09   -0.77399E-10    0.26949E-14
  1187    0.10979E+04    0.38742E+01    0.71620E-09    0.38742E+01    0.14747E+02   -0.81086E-10    0.71620E-09   -0.81086E-10    0.26857E-14
  1188    0.10933E+04    0.44363E+01    0.72486E-09    0.44363E+01    0.14911E+02   -0.84748E-10    0.72486E-09   -0.84748E-10    0.26765E-14
  1189    0.10887E+04    0.49811E+01    0.73365E-09    0.49811E+01    0.15078E+02   -0.88386E-10    0.73365E-09   -0.88386E-10    0.26674E-14
  1190    0.10841E+04    0.55082E+01    0.74258E-09    0.55082E+01    0.15248E+02   -0.92000E-10    0.74258E-09   -0.92000E-10    0.26583E-14
  1191    0.10793E+04    0.60176E+01    0.75164E-09    0.60176E+01    0.15422E+02   -0.95589E-10    0.75164E-09   -0.95589E-10    0.26492E-14
  1192    0.10746E+04    0.65090E+01    0.76085E-09    0.65090E+01    0.15599E+02   -0.99154E-10    0.76085E-09   -0.99154E-10    0.26402E-14
  1193    0.10699E+04    0.69822E+01    0.77019E-09    0.69822E+01    0.15778E+02   -0.10269E-09    0.77019E-09   -0.10269E-09    0.26312E-14
  1194    0.10651E+04    0.74374E+01    0.77968E-09    0.74374E+01    0.15960E+02   -0.10621E-09    0.77968E-09   -0.10621E-09    0.26223E-14
  1195    0.10603E+04    0.78741E+01    0.78930E-09    0.78741E+01    0.16145E+02   -0.10970E-09    0.78930E-09   -0.10970E-09    0.26133E-14
  1196    0.10554E+04    0.82920E+01    0.79907E-09    0.82920E+01    0.16334E+02   -0.11317E-09    0.79907E-09   -0.11317E-09    0.26045E-14
  1197    0.10506E+04    0.86913E+01    0.80897E-09    0.86913E+01    0.16523E+02   -0.11661E-09    0.80897E-09   -0.11661E-09    0.25956E-14
  1198    0.10457E+04    0.90708E+01    0.81902E-09    0.90708E+01    0.16716E+02   -0.12002E-09    0.81902E-09   -0.12002E-09    0.25868E-14
  1199    0.10408E+04    0.94325E+01    0.82921E-09    0.94325E+01    0.16910E+02   -0.12342E-09    0.82921E-09   -0.12342E-09    0.25780E-14
  1200    0.10358E+04    0.97750E+01    0.83954E-09    0.97750E+01    0.17107E+02   -0.12678E-09    0.83954E-09   -0.12678E-09    0.25693E-14
  1201    0.10309E+04    0.10097E+02    0.85001E-09    0.10097E+02    0.17306E+02   -0.13012E-09    0.85001E-09   -0.13012E-09    0.25606E-14
  1202    0.10259E+04    0.10402E+02    0.86061E-09    0.10402E+02    0.17507E+02   -0.13344E-09    0.86061E-09   -0.13344E-09    0.25519E-14
  1203    0.10210E+04    0.10686E+02    0.87133E-09    0.10686E+02    0.17711E+02   -0.13673E-09    0.87133E-09   -0.13673E-09    0.25433E-14
  1204    0.10159E+04    0.10951E+02    0.88215E-09    0.10951E+02    0.17916E+02   -0.13999E-09    0.88215E-09   -0.13999E-09    0.25347E-14
  1205    0.10109E+04    0.11196E+02    0.89305E-09    0.11196E+02    0.18121E+02   -0.14323E-09    0.89305E-09   -0.14323E-09    0.25262E-14
  1206    0.10059E+04    0.11422E+02    0.90402E-09    0.11422E+02    0.18329E+02   -0.14644E-09    0.90402E-09   -0.14644E-09    0.25176E-14
  1207    0.10010E+04    0.11627E+02    0.91506E-09    0.11627E+02    0.18539E+02   -0.14962E-09    0.91506E-09   -0.14962E-09    0.25091E-14
  1208    0.99596E+03    0.11814E+02    0.92614E-09    0.11814E+02    0.18750E+02   -0.15277E-09    0.92614E-09   -0.15277E-09    0.25007E-14
  1209    0.99089E+03    0.11982E+02    0.93725E-09    0.11982E+02    0.18962E+02   -0.15589E-09    0.93725E-09   -0.15589E-09    0.24923E-14
  1210    0.98589E+03    0.12129E+02    0.94838E-09    0.12129E+02    0.19175E+02   -0.15898E-09    0.94838E-09   -0.15898E-09    0.24839E-14
  1211    0.98082E+03    0.12256E+02    0.95951E-09    0.12256E+02    0.19391E+02   -0.16205E-09    0.95951E-09   -0.16205E-09    0.24755E-14
  1212    0.97583E+03    0.12364E+02    0.97063E-09    0.12364E+02    0.19606E+02   -0.16508E-09    0.97063E-09   -0.16508E-09    0.24672E-14
  1213    0.97077E+03    0.12453E+02    0.98172E-09    0.12453E+02    0.19822E+02   -0.16808E-09    0.98172E-09   -0.16808E-09    0.24589E-14
  1214    0.96579E+03    0.12522E+02    0.99278E-09    0.12522E+02    0.20040E+02   -0.17104E-09    0.99278E-09   -0.17104E-09    0.24507E-14
  1215    0.96082E+03    0.12571E+02    0.10038E-08    0.12571E+02    0.20258E+02   -0.17398E-09    0.10038E-08   -0.17398E-09    0.24424E-14
  1216    0.95585E+03    0.12601E+02    0.10147E-08    0.12601E+02    0.20477E+02   -0.17688E-09    0.10147E-08   -0.17688E-09    0.24343E-14
  1217    0.95073E+03    0.12612E+02    0.10256E-08    0.12612E+02    0.20697E+02   -0.17975E-09    0.10256E-08   -0.17975E-09    0.24261E-14
  1218    0.94577E+03    0.12602E+02    0.10363E-08    0.12602E+02    0.20918E+02   -0.18258E-09    0.10363E-08   -0.18258E-09    0.24180E-14
  1219    0.94074E+03    0.12574E+02    0.10470E-08    0.12574E+02    0.21137E+02   -0.18538E-09    0.10470E-08   -0.18538E-09    0.24099E-14
  1220    0.93578E+03    0.12527E+02    0.10575E-08    0.12527E+02    0.21358E+02   -0.18814E-09    0.10575E-08   -0.18814E-09    0.24018E-14
  1221    0.93083E+03    0.12460E+02    0.10679E-08    0.12460E+02    0.21578E+02   -0.19087E-09    0.10679E-08   -0.19087E-09    0.23938E-14
  1222    0.92589E+03    0.12373E+02    0.10782E-08    0.12373E+02    0.21799E+02   -0.19356E-09    0.10782E-08   -0.19356E-09    0.23858E-14
  1223    0.92095E+03    0.12269E+02    0.10882E-08    0.12269E+02    0.22020E+02   -0.19622E-09    0.10882E-08   -0.19622E-09    0.23779E-14
  1224    0.91601E+03    0.12145E+02    0.10981E-08    0.12145E+02    0.22239E+02   -0.19883E-09    0.10981E-08   -0.19883E-09    0.23699E-14
  1225    0.91115E+03    0.12001E+02    0.11079E-08    0.12001E+02    0.22459E+02   -0.20141E-09    0.11079E-08   -0.20141E-09    0.23620E-14
  1226    0.90630E+03    0.11840E+02    0.11174E-08    0.11840E+02    0.22679E+02   -0.20395E-09    0.11174E-08   -0.20395E-09    0.23542E-14
  1227    0.90152E+03    0.11659E+02    0.11266E-08    0.11659E+02    0.22898E+02   -0.20645E-09    0.11266E-08   -0.20645E-09    0.23463E-14
  1228    0.89668E+03    0.11461E+02    0.11357E-08    0.11461E+02    0.23117E+02   -0.20892E-09    0.11357E-08   -0.20892E-09    0.23385E-14
  1229    0.89191E+03    0.11243E+02    0.11445E-08    0.11243E+02    0.23335E+02   -0.21134E-09    0.11445E-08   -0.21134E-09    0.23308E-14
  1230    0.88700E+03    0.11008E+02    0.11530E-08    0.11008E+02    0.23551E+02   -0.21372E-09    0.11530E-08   -0.21372E-09    0.23230E-14
  1231    0.88224E+03    0.10755E+02    0.11613E-08    0.10755E+02    0.23768E+02   -0.21606E-09    0.11613E-08   -0.21606E-09    0.23153E-14
  1232    0.87749E+03    0.10484E+02    0.11693E-08    0.10484E+02    0.23983E+02   -0.21835E-09    0.11693E-08   -0.21835E-09    0.23077E-14
  1233    0.87289E+03    0.10195E+02    0.11769E-08    0.10195E+02    0.24198E+02   -0.22061E-09    0.11769E-08   -0.22061E-09    0.23000E-14
  1234    0.86822E+03    0.98891E+01    0.11843E-08    0.98891E+01    0.24411E+02   -0.22282E-09    0.11843E-08   -0.22282E-09    0.22924E-14
  1235    0.86385E+03    0.95657E+01    0.11913E-08    0.95657E+01    0.24623E+02   -0.22499E-09    0.11913E-08   -0.22499E-09    0.22848E-14
  1236    0.85933E+03    0.92255E+01    0.11980E-08    0.92255E+01    0.24833E+02   -0.22711E-09    0.11980E-08   -0.22711E-09    0.22773E-14
  1237    0.85482E+03    0.88677E+01    0.12043E-08    0.88677E+01    0.25042E+02   -0.22919E-09    0.12043E-08   -0.22919E-09    0.22697E-14
  1238    0.85039E+03    0.84930E+01    0.12102E-08    0.84930E+01    0.25250E+02   -0.23123E-09    0.12102E-08   -0.23123E-09    0.22622E-14
  1239    0.84596E+03    0.81015E+01    0.12158E-08    0.81015E+01    0.25456E+02   -0.23321E-09    0.12158E-08   -0.23321E-09    0.22548E-14
  1240    0.84154E+03    0.76947E+01    0.12209E-08    0.76947E+01    0.25660E+02   -0.23516E-09    0.12209E-08   -0.23516E-09    0.22473E-14
  1241    0.83727E+03    0.72711E+01    0.12257E-08    0.72711E+01    0.25862E+02   -0.23705E-09    0.12257E-08   -0.23705E-09    0.22399E-14
  1242    0.83293E+03    0.68331E+01    0.12300E-08    0.68331E+01    0.26064E+02   -0.23890E-09    0.12300E-08   -0.23890E-09    0.22326E-14
  1243    0.82867E+03    0.63773E+01    0.12338E-08    0.63773E+01    0.26261E+02   -0.24070E-09    0.12338E-08   -0.24070E-09    0.22252E-14
  1244    0.82449E+03    0.59077E+01    0.12372E-08    0.59077E+01    0.26459E+02   -0.24245E-09    0.12372E-08   -0.24245E-09    0.22179E-14
  1245    0.82039E+03    0.54226E+01    0.12402E-08    0.54226E+01    0.26653E+02   -0.24416E-09    0.12402E-08   -0.24416E-09    0.22106E-14
  1246    0.81629E+03    0.49238E+01    0.12426E-08    0.49238E+01    0.26845E+02   -0.24581E-09    0.12426E-08   -0.24581E-09    0.22033E-14
  1247    0.81219E+03    0.44096E+01    0.12446E-08    0.44096E+01    0.27035E+02   -0.24742E-09    0.12446E-08   -0.24742E-09    0.21961E-14
  1248    0.80817E+03    0.38809E+01    0.12460E-08    0.38809E+01    0.27222E+02   -0.24897E-09    0.12460E-08   -0.24897E-09    0.21889E-14
  1249    0.80423E+03    0.33385E+01    0.12469E-08    0.33385E+01    0.27408E+02   -0.25047E-09    0.12469E-08   -0.25047E-09    0.21817E-14
  1250    0.80037E+03    0.27824E+01    0.12473E-08    0.27824E+01    0.27591E+02   -0.25192E-09    0.12473E-08   -0.25192E-09    0.21746E-14
  1251    0.79652E+03    0.22126E+01    0.12471E-08    0.22126E+01    0.27770E+02   -0.25332E-09    0.12471E-08   -0.25332E-09    0.21675E-14
  1252    0.79281E+03    0.16294E+01    0.12464E-08    0.16294E+01    0.27948E+02   -0.25467E-09    0.12464E-08   -0.25467E-09    0.21604E-14
  1253    0.78904E+03    0.10335E+01    0.12452E-08    0.10335E+01    0.28122E+02   -0.25596E-09    0.12452E-08   -0.25596E-09    0.21533E-14
  1254    0.78535E+03    0.42493E+00    0.12434E-08    0.42493E+00    0.28292E+02   -0.25721E-09    0.12434E-08   -0.25721E-09    0.21463E-14
  1255    0.78173E+03   -0.19606E+00    0.12412E-08   -0.19606E+00    0.28461E+02   -0.25841E-09    0.12412E-08   -0.25841E-09    0.21393E-14
  1256    0.77826E+03   -0.82888E+00    0.12386E-08   -0.82888E+00    0.28626E+02   -0.25955E-09    0.12386E-08   -0.25955E-09    0.21323E-14
  1257    0.77480E+03   -0.14735E+01    0.12355E-08   -0.14735E+01    0.28789E+02   -0.26065E-09    0.12355E-08   -0.26065E-09    0.21253E-14
  1258    0.77135E+03   -0.21294E+01    0.12321E-08   -0.21294E+01    0.28947E+02   -0.26170E-09    0.12321E-08   -0.26170E-09    0.21184E-14
  1259    0.76797E+03   -0.27964E+01    0.12282E-08   -0.27964E+01    0.29103E+02   -0.26270E-09    0.12282E-08   -0.26270E-09    0.21115E-14
  1260    0.76466E+03   -0.34741E+01    0.12240E-08   -0.34741E+01    0.29255E+02   -0.26366E-09    0.12240E-08   -0.26366E-09    0.21046E-14
  1261    0.76144E+03   -0.41623E+01    0.12194E-08   -0.41623E+01    0.29405E+02   -0.26457E-09    0.12194E-08   -0.26457E-09    0.20978E-14
  1262    0.75829E+03   -0.48604E+01    0.12145E-08   -0.48604E+01    0.29551E+02   -0.26544E-09    0.12145E-08   -0.26544E-09    0.20910E-14
  1263    0.75522E+03   -0.55684E+01    0.12093E-08   -0.55684E+01    0.29694E+02   -0.26626E-09    0.12093E-08   -0.26626E-09    0.20842E-14
  1264    0.75216E+03   -0.62860E+01    0.12039E-08   -0.62860E+01    0.29833E+02   -0.26704E-09    0.12039E-08   -0.26704E-09    0.20774E-14
  1265    0.74924E+03   -0.70127E+01    0.11981E-08   -0.70127E+01    0.29969E+02   -0.26777E-09    0.11981E-08   -0.26777E-09    0.20707E-14
  1266    0.74633E+03   -0.77480E+01    0.11922E-08   -0.77480E+01    0.30101E+02   -0.26846E-09    0.11922E-08   -0.26846E-09    0.20639E-14
  1267    0.74350E+03   -0.84919E+01    0.11860E-08   -0.84919E+01    0.30228E+02   -0.26911E-09    0.11860E-08   -0.26911E-09    0.20572E-14
  1268    0.74075E+03   -0.92440E+01    0.11796E-08   -0.92440E+01    0.30354E+02   -0.26971E-09    0.11796E-08   -0.26971E-09    0.20506E-14
  1269    0.73808E+03   -0.10004E+02    0.11731E-08   -0.10004E+02    0.30474E+02   -0.27028E-09    0.11731E-08   -0.27028E-09    0.20439E-14
  1270    0.73547E+03   -0.10771E+02    0.11663E-08   -0.10771E+02    0.30590E+02   -0.27080E-09    0.11663E-08   -0.27080E-09    0.20373E-14
  1271    0.73293E+03   -0.11546E+02    0.11595E-08   -0.11546E+02    0.30703E+02   -0.27129E-09    0.11595E-08   -0.27129E-09    0.20308E-14
  1272    0.73045E+03   -0.12327E+02    0.11526E-08   -0.12327E+02    0.30813E+02   -0.27174E-09    0.11526E-08   -0.27174E-09    0.20242E-14
  1273    0.72803E+03   -0.13114E+02    0.11455E-08   -0.13114E+02    0.30917E+02   -0.27214E-09    0.11455E-08   -0.27214E-09    0.20177E-14
  1274    0.72569E+03   -0.13908E+02    0.11384E-08   -0.13908E+02    0.31017E+02   -0.27251E-09    0.11384E-08   -0.27251E-09    0.20111E-14
  1275    0.72341E+03   -0.14706E+02    0.11313E-08   -0.14706E+02    0.31114E+02   -0.27285E-09    0.11313E-08   -0.27285E-09    0.20047E-14
  1276    0.72120E+03   -0.15511E+02    0.11241E-08   -0.15511E+02    0.31207E+02   -0.27314E-09    0.11241E-08   -0.27314E-09    0.19982E-14
  1277    0.71907E+03   -0.16320E+02    0.11169E-08   -0.16320E+02    0.31297E+02   -0.27340E-09    0.11169E-08   -0.27340E-09    0.19918E-14
  1278    0.71700E+03   -0.17133E+02    0.11098E-08   -0.17133E+02    0.31381E+02   -0.27363E-09    0.11098E-08   -0.27363E-09    0.19854E-14
  1279    0.71501E+03   -0.17951E+02    0.11026E-08   -0.17951E+02    0.31461E+02   -0.27382E-09    0.11026E-08   -0.27382E-09    0.19790E-14
  1280    0.71310E+03   -0.18773E+02    0.10956E-08   -0.18773E+02    0.31538E+02   -0.27397E-09    0.10956E-08   -0.27397E-09    0.19726E-14
  1281    0.71125E+03   -0.19597E+02    0.10886E-08   -0.19597E+02    0.31610E+02   -0.27410E-09    0.10886E-08   -0.27410E-09    0.19663E-14
  1282    0.70948E+03   -0.20425E+02    0.10817E-08   -0.20425E+02    0.31677E+02   -0.27419E-09    0.10817E-08   -0.27419E-09    0.19600E-14
  1283    0.70778E+03   -0.21256E+02    0.10749E-08   -0.21256E+02    0.31741E+02   -0.27424E-09    0.10749E-08   -0.27424E-09    0.19537E-14
  1284    0.70616E+03   -0.22090E+02    0.10683E-08   -0.22090E+02    0.31800E+02   -0.27427E-09    0.10683E-08   -0.27427E-09    0.19474E-14
  1285    0.70459E+03   -0.22924E+02    0.10619E-08   -0.22924E+02    0.31856E+02   -0.27426E-09    0.10619E-08   -0.27426E-09    0.19412E-14
  1286    0.70311E+03   -0.23761E+02    0.10556E-08   -0.23761E+02    0.31906E+02   -0.27423E-09    0.10556E-08   -0.27423E-09    0.19350E-14
  1287    0.70169E+03   -0.24598E+02    0.10495E-08   -0.24598E+02    0.31952E+02   -0.27416E-09    0.10495E-08   -0.27416E-09    0.19288E-14
  1288    0.70035E+03   -0.25437E+02    0.10437E-08   -0.25437E+02    0.31993E+02   -0.27407E-09    0.10437E-08   -0.27407E-09    0.19226E-14
  1289    0.69908E+03   -0.26276E+02    0.10381E-08   -0.26276E+02    0.32031E+02   -0.27394E-09    0.10381E-08   -0.27394E-09    0.19165E-14
  1290    0.69788E+03   -0.27115E+02    0.10328E-08   -0.27115E+02    0.32063E+02   -0.27379E-09    0.10328E-08   -0.27379E-09    0.19103E-14
  1291    0.69675E+03   -0.27954E+02    0.10278E-08   -0.27954E+02    0.32092E+02   -0.27362E-09    0.10278E-08   -0.27362E-09    0.19042E-14
  1292    0.69569E+03   -0.28793E+02    0.10231E-08   -0.28793E+02    0.32114E+02   -0.27341E-09    0.10231E-08   -0.27341E-09    0.18982E-14
  1293    0.69470E+03   -0.29631E+02    0.10187E-08   -0.29631E+02    0.32134E+02   -0.27318E-09    0.10187E-08   -0.27318E-09    0.18921E-14
  1294    0.69379E+03   -0.30466E+02    0.10147E-08   -0.30466E+02    0.32149E+02   -0.27292E-09    0.10147E-08   -0.27292E-09    0.18861E-14
  1295    0.69294E+03   -0.31300E+02    0.10111E-08   -0.31300E+02    0.32160E+02   -0.27264E-09    0.10111E-08   -0.27264E-09    0.18801E-14
  1296    0.69216E+03   -0.32131E+02    0.10078E-08   -0.32131E+02    0.32166E+02   -0.27234E-09    0.10078E-08   -0.27234E-09    0.18741E-14
  1297    0.69145E+03   -0.32961E+02    0.10050E-08   -0.32961E+02    0.32168E+02   -0.27201E-09    0.10050E-08   -0.27201E-09    0.18681E-14
  1298    0.69081E+03   -0.33787E+02    0.10026E-08   -0.33787E+02    0.32166E+02   -0.27166E-09    0.10026E-08   -0.27166E-09    0.18622E-14
  1299    0.69023E+03   -0.34611E+02    0.10007E-08   -0.34611E+02    0.32159E+02   -0.27128E-09    0.10007E-08   -0.27128E-09    0.18563E-14
  1300    0.68973E+03   -0.35430E+02    0.99929E-09   -0.35430E+02    0.32146E+02   -0.27089E-09    0.99929E-09   -0.27089E-09    0.18504E-14
  1301    0.68930E+03   -0.36246E+02    0.99835E-09   -0.36246E+02    0.32131E+02   -0.27047E-09    0.99835E-09   -0.27047E-09    0.18445E-14
  1302    0.68892E+03   -0.37056E+02    0.99790E-09   -0.37056E+02    0.32110E+02   -0.27003E-09    0.99790E-09   -0.27003E-09    0.18387E-14
  1303    0.68861E+03   -0.37863E+02    0.99791E-09   -0.37863E+02    0.32085E+02   -0.26957E-09    0.99791E-09   -0.26957E-09    0.18329E-14
  1304    0.68837E+03   -0.38665E+02    0.99836E-09   -0.38665E+02    0.32056E+02   -0.26909E-09    0.99836E-09   -0.26909E-09    0.18271E-14
  1305    0.68820E+03   -0.39462E+02    0.99923E-09   -0.39462E+02    0.32022E+02   -0.26859E-09    0.99923E-09   -0.26859E-09    0.18213E-14
  1306    0.68808E+03   -0.40253E+02    0.10005E-08   -0.40253E+02    0.31985E+02   -0.26807E-09    0.10005E-08   -0.26807E-09    0.18155E-14
  1307    0.68804E+03   -0.41037E+02    0.10022E-08   -0.41037E+02    0.31943E+02   -0.26753E-09    0.10022E-08   -0.26753E-09    0.18098E-14
  1308    0.68805E+03   -0.41817E+02    0.10042E-08   -0.41817E+02    0.31896E+02   -0.26696E-09    0.10042E-08   -0.26696E-09    0.18041E-14
  1309    0.68812E+03   -0.42589E+02    0.10065E-08   -0.42589E+02    0.31844E+02   -0.26637E-09    0.10065E-08   -0.26637E-09    0.17984E-14
  1310    0.68827E+03   -0.43355E+02    0.10092E-08   -0.43355E+02    0.31789E+02   -0.26577E-09    0.10092E-08   -0.26577E-09    0.17927E-14
  1311    0.68846E+03   -0.44113E+02    0.10121E-08   -0.44113E+02    0.31729E+02   -0.26514E-09    0.10121E-08   -0.26514E-09    0.17870E-14
  1312    0.68874E+03   -0.44864E+02    0.10154E-08   -0.44864E+02    0.31666E+02   -0.26448E-09    0.10154E-08   -0.26448E-09    0.17814E-14
  1313    0.68906E+03   -0.45607E+02    0.10189E-08   -0.45607E+02    0.31598E+02   -0.26381E-09    0.10189E-08   -0.26381E-09    0.17758E-14
  1314    0.68944E+03   -0.46342E+02    0.10226E-08   -0.46342E+02    0.31525E+02   -0.26312E-09    0.10226E-08   -0.26312E-09    0.17702E-14
  1315    0.68988E+03   -0.47068E+02    0.10266E-08   -0.47068E+02    0.31450E+02   -0.26240E-09    0.10266E-08   -0.26240E-09    0.17646E-14
  1316    0.69038E+03   -0.47786E+02    0.10307E-08   -0.47786E+02    0.31369E+02   -0.26166E-09    0.10307E-08   -0.26166E-09    0.17591E-14
  1317    0.69094E+03   -0.48495E+02    0.10350E-08   -0.48495E+02    0.31285E+02   -0.26090E-09    0.10350E-08   -0.26090E-09    0.17535E-14
  1318    0.69154E+03   -0.49194E+02    0.10395E-08   -0.49194E+02    0.31196E+02   -0.26012E-09    0.10395E-08   -0.26012E-09    0.17480E-14
  1319    0.69220E+03   -0.49885E+02    0.10441E-08   -0.49885E+02    0.31104E+02   -0.25932E-09    0.10441E-08   -0.25932E-09    0.17426E-14
  1320    0.69291E+03   -0.50566E+02    0.10488E-08   -0.50566E+02    0.31007E+02   -0.25849E-09    0.10488E-08   -0.25849E-09    0.17371E-14
