#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1634    0.36167E+03   -0.21255E+02   -0.80270E-09   -0.21255E+02    0.21526E+02    0.11999E-09   -0.80270E-09    0.11999E-09    0.78316E-15
  1635    0.36136E+03   -0.21681E+02   -0.86486E-09   -0.21681E+02    0.21464E+02    0.12037E-09   -0.86486E-09    0.12037E-09    0.78105E-15
  1636    0.36110E+03   -0.22102E+02   -0.92515E-09   -0.22102E+02    0.21397E+02    0.12073E-09   -0.92515E-09    0.12073E-09    0.77894E-15
  1637    0.36086E+03   -0.22518E+02   -0.98339E-09   -0.22518E+02    0.21329E+02    0.12106E-09   -0.98339E-09    0.12106E-09    0.77683E-15
  1638    0.36064E+03   -0.22930E+02   -0.10394E-08   -0.22930E+02    0.21259E+02    0.12136E-09   -0.10394E-08    0.12136E-09    0.77474E-15
  1639    0.36047E+03   -0.23336E+02   -0.10930E-08   -0.23336E+02    0.21187E+02    0.12164E-09   -0.10930E-08    0.12164E-09    0.77265E-15
  1640    0.36032E+03   -0.23737E+02   -0.11440E-08   -0.23737E+02    0.21111E+02    0.12189E-09   -0.11440E-08    0.12189E-09    0.77057E-15
  1641    0.36020E+03   -0.24133E+02   -0.11922E-08   -0.24133E+02    0.21034E+02    0.12210E-09   -0.11922E-08    0.12210E-09    0.76849E-15
  1642    0.36011E+03   -0.24522E+02   -0.12374E-08   -0.24522E+02    0.20954E+02    0.12228E-09   -0.12374E-08    0.12228E-09    0.76642E-15
  1643    0.36005E+03   -0.24907E+02   -0.12795E-08   -0.24907E+02    0.20874E+02    0.12243E-09   -0.12795E-08    0.12243E-09    0.76435E-15
  1644    0.36001E+03   -0.25287E+02   -0.13182E-08   -0.25287E+02    0.20788E+02    0.12253E-09   -0.13182E-08    0.12253E-09    0.76230E-15
  1645    0.36000E+03   -0.25660E+02   -0.13535E-08   -0.25660E+02    0.20702E+02    0.12260E-09   -0.13535E-08    0.12260E-09    0.76024E-15
  1646    0.36002E+03   -0.26027E+02   -0.13850E-08   -0.26027E+02    0.20614E+02    0.12262E-09   -0.13850E-08    0.12262E-09    0.75820E-15
  1647    0.36007E+03   -0.26386E+02   -0.14126E-08   -0.26386E+02    0.20523E+02    0.12260E-09   -0.14126E-08    0.12260E-09    0.75616E-15
  1648    0.36015E+03   -0.26742E+02   -0.14362E-08   -0.26742E+02    0.20430E+02    0.12253E-09   -0.14362E-08    0.12253E-09    0.75413E-15
  1649    0.36024E+03   -0.27090E+02   -0.14556E-08   -0.27090E+02    0.20336E+02    0.12242E-09   -0.14556E-08    0.12242E-09    0.75210E-15
  1650    0.36037E+03   -0.27431E+02   -0.14705E-08   -0.27431E+02    0.20239E+02    0.12225E-09   -0.14705E-08    0.12225E-09    0.75008E-15
  1651    0.36051E+03   -0.27767E+02   -0.14808E-08   -0.27767E+02    0.20141E+02    0.12203E-09   -0.14808E-08    0.12203E-09    0.74807E-15
  1652    0.36069E+03   -0.28095E+02   -0.14867E-08   -0.28095E+02    0.20039E+02    0.12177E-09   -0.14867E-08    0.12177E-09    0.74606E-15
  1653    0.36088E+03   -0.28415E+02   -0.14883E-08   -0.28415E+02    0.19936E+02    0.12145E-09   -0.14883E-08    0.12145E-09    0.74406E-15
  1654    0.36109E+03   -0.28731E+02   -0.14856E-08   -0.28731E+02    0.19833E+02    0.12108E-09   -0.14856E-08    0.12108E-09    0.74206E-15
  1655    0.36134E+03   -0.29037E+02   -0.14789E-08   -0.29037E+02    0.19727E+02    0.12067E-09   -0.14789E-08    0.12067E-09    0.74007E-15
  1656    0.36160E+03   -0.29338E+02   -0.14683E-08   -0.29338E+02    0.19619E+02    0.12021E-09   -0.14683E-08    0.12021E-09    0.73809E-15
  1657    0.36187E+03   -0.29631E+02   -0.14539E-08   -0.29631E+02    0.19509E+02    0.11971E-09   -0.14539E-08    0.11971E-09    0.73611E-15
  1658    0.36218E+03   -0.29917E+02   -0.14359E-08   -0.29917E+02    0.19397E+02    0.11917E-09   -0.14359E-08    0.11917E-09    0.73414E-15
  1659    0.36250E+03   -0.30195E+02   -0.14144E-08   -0.30195E+02    0.19284E+02    0.11858E-09   -0.14144E-08    0.11858E-09    0.73218E-15
  1660    0.36284E+03   -0.30465E+02   -0.13896E-08   -0.30465E+02    0.19169E+02    0.11795E-09   -0.13896E-08    0.11795E-09    0.73022E-15
  1661    0.36320E+03   -0.30729E+02   -0.13616E-08   -0.30729E+02    0.19053E+02    0.11729E-09   -0.13616E-08    0.11729E-09    0.72827E-15
  1662    0.36357E+03   -0.30985E+02   -0.13305E-08   -0.30985E+02    0.18935E+02    0.11659E-09   -0.13305E-08    0.11659E-09    0.72632E-15
  1663    0.36396E+03   -0.31233E+02   -0.12964E-08   -0.31233E+02    0.18816E+02    0.11585E-09   -0.12964E-08    0.11585E-09    0.72438E-15
  1664    0.36437E+03   -0.31473E+02   -0.12596E-08   -0.31473E+02    0.18695E+02    0.11508E-09   -0.12596E-08    0.11508E-09    0.72244E-15
  1665    0.36479E+03   -0.31705E+02   -0.12202E-08   -0.31705E+02    0.18573E+02    0.11427E-09   -0.12202E-08    0.11427E-09    0.72051E-15
  1666    0.36523E+03   -0.31931E+02   -0.11782E-08   -0.31931E+02    0.18449E+02    0.11344E-09   -0.11782E-08    0.11344E-09    0.71859E-15
  1667    0.36568E+03   -0.32147E+02   -0.11339E-08   -0.32147E+02    0.18325E+02    0.11257E-09   -0.11339E-08    0.11257E-09    0.71667E-15
  1668    0.36615E+03   -0.32356E+02   -0.10874E-08   -0.32356E+02    0.18199E+02    0.11168E-09   -0.10874E-08    0.11168E-09    0.71476E-15
  1669    0.36663E+03   -0.32557E+02   -0.10388E-08   -0.32557E+02    0.18072E+02    0.11075E-09   -0.10388E-08    0.11075E-09    0.71286E-15
  1670    0.36712E+03   -0.32749E+02   -0.98826E-09   -0.32749E+02    0.17944E+02    0.10980E-09   -0.98826E-09    0.10980E-09    0.71096E-15
  1671    0.36764E+03   -0.32934E+02   -0.93593E-09   -0.32934E+02    0.17814E+02    0.10883E-09   -0.93593E-09    0.10883E-09    0.70906E-15
  1672    0.36816E+03   -0.33111E+02   -0.88194E-09   -0.33111E+02    0.17684E+02    0.10783E-09   -0.88194E-09    0.10783E-09    0.70718E-15
  1673    0.36868E+03   -0.33279E+02   -0.82644E-09   -0.33279E+02    0.17552E+02    0.10681E-09   -0.82644E-09    0.10681E-09    0.70529E-15
  1674    0.36922E+03   -0.33439E+02   -0.76957E-09   -0.33439E+02    0.17420E+02    0.10577E-09   -0.76957E-09    0.10577E-09    0.70342E-15
  1675    0.36976E+03   -0.33590E+02   -0.71147E-09   -0.33590E+02    0.17287E+02    0.10471E-09   -0.71147E-09    0.10471E-09    0.70155E-15
  1676    0.37032E+03   -0.33734E+02   -0.65227E-09   -0.33734E+02    0.17151E+02    0.10363E-09   -0.65227E-09    0.10363E-09    0.69968E-15
  1677    0.37089E+03   -0.33869E+02   -0.59213E-09   -0.33869E+02    0.17017E+02    0.10254E-09   -0.59213E-09    0.10254E-09    0.69782E-15
  1678    0.37145E+03   -0.33996E+02   -0.53118E-09   -0.33996E+02    0.16880E+02    0.10143E-09   -0.53118E-09    0.10143E-09    0.69597E-15
  1679    0.37203E+03   -0.34114E+02   -0.46956E-09   -0.34114E+02    0.16744E+02    0.10031E-09   -0.46956E-09    0.10031E-09    0.69412E-15
  1680    0.37261E+03   -0.34224E+02   -0.40742E-09   -0.34224E+02    0.16606E+02    0.99169E-10   -0.40742E-09    0.99169E-10    0.69228E-15
  1681    0.37321E+03   -0.34325E+02   -0.34489E-09   -0.34325E+02    0.16467E+02    0.98021E-10   -0.34489E-09    0.98021E-10    0.69044E-15
  1682    0.37379E+03   -0.34420E+02   -0.28211E-09   -0.34420E+02    0.16328E+02    0.96864E-10   -0.28211E-09    0.96864E-10    0.68861E-15
  1683    0.37440E+03   -0.34505E+02   -0.21923E-09   -0.34505E+02    0.16189E+02    0.95698E-10   -0.21923E-09    0.95698E-10    0.68678E-15
  1684    0.37500E+03   -0.34582E+02   -0.15639E-09   -0.34582E+02    0.16049E+02    0.94526E-10   -0.15639E-09    0.94526E-10    0.68496E-15
  1685    0.37561E+03   -0.34651E+02   -0.93727E-10   -0.34651E+02    0.15909E+02    0.93347E-10   -0.93727E-10    0.93347E-10    0.68315E-15
  1686    0.37622E+03   -0.34710E+02   -0.31383E-10   -0.34710E+02    0.15769E+02    0.92165E-10   -0.31383E-10    0.92165E-10    0.68134E-15
  1687    0.37683E+03   -0.34761E+02    0.30501E-10   -0.34761E+02    0.15627E+02    0.90979E-10    0.30501E-10    0.90979E-10    0.67954E-15
  1688    0.37745E+03   -0.34805E+02    0.91784E-10   -0.34805E+02    0.15486E+02    0.89791E-10    0.91784E-10    0.89791E-10    0.67774E-15
  1689    0.37806E+03   -0.34840E+02    0.15232E-09   -0.34840E+02    0.15345E+02    0.88604E-10    0.15232E-09    0.88604E-10    0.67594E-15
  1690    0.37866E+03   -0.34866E+02    0.21198E-09   -0.34866E+02    0.15203E+02    0.87418E-10    0.21198E-09    0.87418E-10    0.67416E-15
  1691    0.37928E+03   -0.34885E+02    0.27062E-09   -0.34885E+02    0.15061E+02    0.86234E-10    0.27062E-09    0.86234E-10    0.67238E-15
  1692    0.37990E+03   -0.34895E+02    0.32808E-09   -0.34895E+02    0.14919E+02    0.85054E-10    0.32808E-09    0.85054E-10    0.67060E-15
  1693    0.38050E+03   -0.34897E+02    0.38425E-09   -0.34897E+02    0.14777E+02    0.83879E-10    0.38425E-09    0.83879E-10    0.66883E-15
  1694    0.38111E+03   -0.34892E+02    0.43896E-09   -0.34892E+02    0.14635E+02    0.82711E-10    0.43896E-09    0.82711E-10    0.66706E-15
  1695    0.38172E+03   -0.34877E+02    0.49209E-09   -0.34877E+02    0.14492E+02    0.81550E-10    0.49209E-09    0.81550E-10    0.66530E-15
  1696    0.38232E+03   -0.34855E+02    0.54349E-09   -0.34855E+02    0.14351E+02    0.80400E-10    0.54349E-09    0.80400E-10    0.66355E-15
  1697    0.38291E+03   -0.34825E+02    0.59302E-09   -0.34825E+02    0.14208E+02    0.79260E-10    0.59302E-09    0.79260E-10    0.66180E-15
  1698    0.38351E+03   -0.34787E+02    0.64054E-09   -0.34787E+02    0.14067E+02    0.78131E-10    0.64054E-09    0.78131E-10    0.66005E-15
  1699    0.38410E+03   -0.34741E+02    0.68591E-09   -0.34741E+02    0.13925E+02    0.77017E-10    0.68591E-09    0.77017E-10    0.65831E-15
  1700    0.38468E+03   -0.34687E+02    0.72898E-09   -0.34687E+02    0.13783E+02    0.75917E-10    0.72898E-09    0.75917E-10    0.65658E-15
  1701    0.38525E+03   -0.34625E+02    0.76966E-09   -0.34625E+02    0.13643E+02    0.74833E-10    0.76966E-09    0.74833E-10    0.65485E-15
  1702    0.38583E+03   -0.34555E+02    0.80797E-09   -0.34555E+02    0.13501E+02    0.73764E-10    0.80797E-09    0.73764E-10    0.65313E-15
  1703    0.38639E+03   -0.34479E+02    0.84397E-09   -0.34479E+02    0.13362E+02    0.72709E-10    0.84397E-09    0.72709E-10    0.65141E-15
  1704    0.38695E+03   -0.34394E+02    0.87774E-09   -0.34394E+02    0.13222E+02    0.71667E-10    0.87774E-09    0.71667E-10    0.64969E-15
  1705    0.38750E+03   -0.34301E+02    0.90933E-09   -0.34301E+02    0.13083E+02    0.70637E-10    0.90933E-09    0.70637E-10    0.64799E-15
  1706    0.38803E+03   -0.34201E+02    0.93882E-09   -0.34201E+02    0.12942E+02    0.69617E-10    0.93882E-09    0.69617E-10    0.64628E-15
  1707    0.38857E+03   -0.34095E+02    0.96626E-09   -0.34095E+02    0.12803E+02    0.68606E-10    0.96626E-09    0.68606E-10    0.64458E-15
  1708    0.38909E+03   -0.33980E+02    0.99173E-09   -0.33980E+02    0.12666E+02    0.67605E-10    0.99173E-09    0.67605E-10    0.64289E-15
  1709    0.38960E+03   -0.33859E+02    0.10153E-08   -0.33859E+02    0.12529E+02    0.66610E-10    0.10153E-08    0.66610E-10    0.64120E-15
  1710    0.39010E+03   -0.33730E+02    0.10370E-08   -0.33730E+02    0.12393E+02    0.65622E-10    0.10370E-08    0.65622E-10    0.63952E-15
  1711    0.39058E+03   -0.33593E+02    0.10569E-08   -0.33593E+02    0.12259E+02    0.64638E-10    0.10569E-08    0.64638E-10    0.63784E-15
  1712    0.39107E+03   -0.33450E+02    0.10751E-08   -0.33450E+02    0.12123E+02    0.63659E-10    0.10751E-08    0.63659E-10    0.63617E-15
  1713    0.39153E+03   -0.33301E+02    0.10917E-08   -0.33301E+02    0.11989E+02    0.62682E-10    0.10917E-08    0.62682E-10    0.63450E-15
  1714    0.39198E+03   -0.33143E+02    0.11067E-08   -0.33143E+02    0.11857E+02    0.61708E-10    0.11067E-08    0.61708E-10    0.63284E-15
  1715    0.39242E+03   -0.32981E+02    0.11201E-08   -0.32981E+02    0.11724E+02    0.60734E-10    0.11201E-08    0.60734E-10    0.63118E-15
  1716    0.39285E+03   -0.32810E+02    0.11321E-08   -0.32810E+02    0.11593E+02    0.59759E-10    0.11321E-08    0.59759E-10    0.62953E-15
  1717    0.39326E+03   -0.32634E+02    0.11427E-08   -0.32634E+02    0.11462E+02    0.58783E-10    0.11427E-08    0.58783E-10    0.62788E-15
  1718    0.39365E+03   -0.32451E+02    0.11520E-08   -0.32451E+02    0.11333E+02    0.57804E-10    0.11520E-08    0.57804E-10    0.62624E-15
  1719    0.39404E+03   -0.32262E+02    0.11600E-08   -0.32262E+02    0.11205E+02    0.56821E-10    0.11600E-08    0.56821E-10    0.62460E-15
  1720    0.39441E+03   -0.32067E+02    0.11668E-08   -0.32067E+02    0.11078E+02    0.55833E-10    0.11668E-08    0.55833E-10    0.62297E-15
  1721    0.39477E+03   -0.31865E+02    0.11725E-08   -0.31865E+02    0.10953E+02    0.54840E-10    0.11725E-08    0.54840E-10    0.62134E-15
  1722    0.39511E+03   -0.31658E+02    0.11772E-08   -0.31658E+02    0.10828E+02    0.53839E-10    0.11772E-08    0.53839E-10    0.61972E-15
  1723    0.39544E+03   -0.31445E+02    0.11808E-08   -0.31445E+02    0.10704E+02    0.52830E-10    0.11808E-08    0.52830E-10    0.61810E-15
  1724    0.39574E+03   -0.31226E+02    0.11835E-08   -0.31226E+02    0.10582E+02    0.51811E-10    0.11835E-08    0.51811E-10    0.61648E-15
  1725    0.39603E+03   -0.31001E+02    0.11853E-08   -0.31001E+02    0.10461E+02    0.50782E-10    0.11853E-08    0.50782E-10    0.61488E-15
  1726    0.39630E+03   -0.30772E+02    0.11863E-08   -0.30772E+02    0.10341E+02    0.49741E-10    0.11863E-08    0.49741E-10    0.61327E-15
  1727    0.39656E+03   -0.30537E+02    0.11866E-08   -0.30537E+02    0.10222E+02    0.48688E-10    0.11866E-08    0.48688E-10    0.61167E-15
  1728    0.39679E+03   -0.30296E+02    0.11862E-08   -0.30296E+02    0.10107E+02    0.47621E-10    0.11862E-08    0.47621E-10    0.61008E-15
  1729    0.39702E+03   -0.30051E+02    0.11852E-08   -0.30051E+02    0.99917E+01    0.46539E-10    0.11852E-08    0.46539E-10    0.60849E-15
  1730    0.39721E+03   -0.29799E+02    0.11837E-08   -0.29799E+02    0.98774E+01    0.45441E-10    0.11837E-08    0.45441E-10    0.60690E-15
  1731    0.39740E+03   -0.29544E+02    0.11817E-08   -0.29544E+02    0.97646E+01    0.44326E-10    0.11817E-08    0.44326E-10    0.60532E-15
  1732    0.39756E+03   -0.29283E+02    0.11792E-08   -0.29283E+02    0.96533E+01    0.43192E-10    0.11792E-08    0.43192E-10    0.60375E-15
  1733    0.39770E+03   -0.29018E+02    0.11765E-08   -0.29018E+02    0.95442E+01    0.42039E-10    0.11765E-08    0.42039E-10    0.60218E-15
  1734    0.39783E+03   -0.28749E+02    0.11734E-08   -0.28749E+02    0.94358E+01    0.40866E-10    0.11734E-08    0.40866E-10    0.60061E-15
  1735    0.39793E+03   -0.28474E+02    0.11701E-08   -0.28474E+02    0.93296E+01    0.39671E-10    0.11701E-08    0.39671E-10    0.59905E-15
  1736    0.39802E+03   -0.28196E+02    0.11667E-08   -0.28196E+02    0.92242E+01    0.38453E-10    0.11667E-08    0.38453E-10    0.59749E-15
  1737    0.39808E+03   -0.27914E+02    0.11632E-08   -0.27914E+02    0.91218E+01    0.37212E-10    0.11632E-08    0.37212E-10    0.59594E-15
  1738    0.39812E+03   -0.27627E+02    0.11596E-08   -0.27627E+02    0.90201E+01    0.35946E-10    0.11596E-08    0.35946E-10    0.59439E-15
  1739    0.39816E+03   -0.27337E+02    0.11561E-08   -0.27337E+02    0.89206E+01    0.34653E-10    0.11561E-08    0.34653E-10    0.59285E-15
  1740    0.39815E+03   -0.27043E+02    0.11527E-08   -0.27043E+02    0.88227E+01    0.33334E-10    0.11527E-08    0.33334E-10    0.59131E-15
  1741    0.39815E+03   -0.26745E+02    0.11495E-08   -0.26745E+02    0.87262E+01    0.31986E-10    0.11495E-08    0.31986E-10    0.58978E-15
  1742    0.39811E+03   -0.26445E+02    0.11465E-08   -0.26445E+02    0.86319E+01    0.30609E-10    0.11465E-08    0.30609E-10    0.58825E-15
  1743    0.39806E+03   -0.26140E+02    0.11439E-08   -0.26140E+02    0.85392E+01    0.29201E-10    0.11439E-08    0.29201E-10    0.58672E-15
  1744    0.39798E+03   -0.25833E+02    0.11416E-08   -0.25833E+02    0.84487E+01    0.27762E-10    0.11416E-08    0.27762E-10    0.58520E-15
  1745    0.39788E+03   -0.25523E+02    0.11397E-08   -0.25523E+02    0.83589E+01    0.26290E-10    0.11397E-08    0.26290E-10    0.58369E-15
  1746    0.39776E+03   -0.25209E+02    0.11383E-08   -0.25209E+02    0.82721E+01    0.24784E-10    0.11383E-08    0.24784E-10    0.58218E-15
  1747    0.39762E+03   -0.24893E+02    0.11375E-08   -0.24893E+02    0.81876E+01    0.23243E-10    0.11375E-08    0.23243E-10    0.58067E-15
  1748    0.39745E+03   -0.24575E+02    0.11374E-08   -0.24575E+02    0.81053E+01    0.21666E-10    0.11374E-08    0.21666E-10    0.57917E-15
  1749    0.39726E+03   -0.24253E+02    0.11379E-08   -0.24253E+02    0.80237E+01    0.20052E-10    0.11379E-08    0.20052E-10    0.57767E-15
  1750    0.39705E+03   -0.23929E+02    0.11392E-08   -0.23929E+02    0.79444E+01    0.18400E-10    0.11392E-08    0.18400E-10    0.57618E-15
  1751    0.39681E+03   -0.23604E+02    0.11413E-08   -0.23604E+02    0.78666E+01    0.16709E-10    0.11413E-08    0.16709E-10    0.57469E-15
  1752    0.39656E+03   -0.23276E+02    0.11441E-08   -0.23276E+02    0.77903E+01    0.14981E-10    0.11441E-08    0.14981E-10    0.57320E-15
  1753    0.39629E+03   -0.22947E+02    0.11477E-08   -0.22947E+02    0.77155E+01    0.13219E-10    0.11477E-08    0.13219E-10    0.57172E-15
  1754    0.39599E+03   -0.22615E+02    0.11520E-08   -0.22615E+02    0.76437E+01    0.11424E-10    0.11520E-08    0.11424E-10    0.57024E-15
  1755    0.39567E+03   -0.22282E+02    0.11570E-08   -0.22282E+02    0.75747E+01    0.96003E-11    0.11570E-08    0.96003E-11    0.56877E-15
  1756    0.39534E+03   -0.21948E+02    0.11626E-08   -0.21948E+02    0.75066E+01    0.77492E-11    0.11626E-08    0.77492E-11    0.56730E-15
  1757    0.39497E+03   -0.21612E+02    0.11687E-08   -0.21612E+02    0.74407E+01    0.58733E-11    0.11687E-08    0.58733E-11    0.56584E-15
  1758    0.39458E+03   -0.21275E+02    0.11754E-08   -0.21275E+02    0.73767E+01    0.39752E-11    0.11754E-08    0.39752E-11    0.56438E-15
  1759    0.39417E+03   -0.20938E+02    0.11825E-08   -0.20938E+02    0.73148E+01    0.20573E-11    0.11825E-08    0.20573E-11    0.56293E-15
  1760    0.39374E+03   -0.20599E+02    0.11901E-08   -0.20599E+02    0.72551E+01    0.12206E-12    0.11901E-08    0.12206E-12    0.56148E-15
  1761    0.39329E+03   -0.20260E+02    0.11981E-08   -0.20260E+02    0.71974E+01   -0.18281E-11    0.11981E-08   -0.18281E-11    0.56003E-15
  1762    0.39281E+03   -0.19919E+02    0.12064E-08   -0.19919E+02    0.71417E+01   -0.37908E-11    0.12064E-08   -0.37908E-11    0.55859E-15
  1763    0.39232E+03   -0.19578E+02    0.12151E-08   -0.19578E+02    0.70882E+01   -0.57634E-11    0.12151E-08   -0.57634E-11    0.55715E-15
  1764    0.39181E+03   -0.19238E+02    0.12240E-08   -0.19238E+02    0.70369E+01   -0.77436E-11    0.12240E-08   -0.77436E-11    0.55572E-15
  1765    0.39126E+03   -0.18896E+02    0.12331E-08   -0.18896E+02    0.69875E+01   -0.97290E-11    0.12331E-08   -0.97290E-11    0.55429E-15
  1766    0.39070E+03   -0.18556E+02    0.12424E-08   -0.18556E+02    0.69401E+01   -0.11717E-10    0.12424E-08   -0.11717E-10    0.55286E-15
  1767    0.39011E+03   -0.18214E+02    0.12519E-08   -0.18214E+02    0.68948E+01   -0.13705E-10    0.12519E-08   -0.13705E-10    0.55144E-15
  1768    0.38951E+03   -0.17873E+02    0.12614E-08   -0.17873E+02    0.68516E+01   -0.15691E-10    0.12614E-08   -0.15691E-10    0.55003E-15
  1769    0.38889E+03   -0.17533E+02    0.12710E-08   -0.17533E+02    0.68104E+01   -0.17673E-10    0.12710E-08   -0.17673E-10    0.54861E-15
